"airtableID","Unique ID","Name Built","Major african poet","nationality-country","Short biography","name-letter","year_degree_institution","events","work roles","news item roles","birth-decade","nationality-region","Date birth","Date death","birth_spatial.country","birth_spatial.city"
"","apdp.person.001056","Stevenson, Robert Louis","",""," - ","S","","","","Far Removed (2010-11-05)|Writer;;;Surveying Yeats from China to Peru (1966-02-10)|Academic","1850","","1850-11-13","1894-12-03","[""Scotland""]",""
"","apdp.person.001057","Momplé, Lília","",""," - ","M","","","","Miracle at the margin (2000-11-24)|Writer","1930","","1935-03-19","","[""Mozambique""]",""
"","apdp.person.001058","Young, John","","","Journalist for the Times newspaper","Y","","","","Poet among the Presidents of Africa (1973-12-17)|Critic","","","","","",""
"","apdp.person.001059","Eliot, Thomas Stearns 'T. S.'","",""," - ","E","","","","Scorning the Sonnet (1983-09-16)|Mentioned Poet;;;N. P. Vanwyk Louw (1970-06-19)|Mentioned Poet;;;London Diary (1961-10-29)|Mentioned Poet;;;In search of a subject (2003-02-07)|Mentioned Poet;;;Voice of the poets (1965-09-13)|Mentioned Poet;;;Far Removed (2010-11-05)|Mentioned Poet;;;A change of address (2002-01-25)|Mentioned Poet;;;""A poet in arms (guns, sub-machine 9mm, 1007) (1966-10-30)""|Mentioned Poet;;;Excile in Colechester (2001-08-03)|Mentioned Poet;;;Take three girls (1992-05-03)|Mentioned Poet","1880","","1888-09-26","1965-01-04","[""United States""]",""
"","apdp.person.001060","Carducci, Giosuè Alessandro Giuseppe","",""," - ","C","","","","""Gestures of yearning, acts of faith (2012-11-02)""|Mentioned Poet","1830","","1835-07-27","1907-02-16","[""Italy""]",""
"","apdp.person.001061","Keita, Sundiata","",""," - ","K","","","","Focus on a medieval African civilization (1972-06-29)|Politician","1210","","1217-01-01","1255-01-01","[""Mali Empire""]",""
"","apdp.person.001062","Akhmetov, Nizametdin","",""," - ","A","","","","Stirring a sense of common purpose (1988-04-22)|Mentioned Poet","1940","","1949-01-01","","[""Ukraine""]",""
"","apdp.person.001063","Virgil, ","",""," - ","V","","","","""Gestures of yearning, acts of faith (2012-11-02)""|Mentioned Poet","","","","","",""
"","apdp.person.001064","Wodehouse, Pelham Grenville 'P. G.'","",""," - ","W","","","","One World in Four Volumes (1972-07-07)|Writer","1880","","1881-10-15","1975-02-14","[""England""]",""
"","apdp.person.001065","Lindsay, Vachel","",""," - ","L","","","","The World of Books (1930-04-20)|Mentioned Poet","1870","","1879-01-01","1931-01-01","[""United States""]",""
"","apdp.person.001066","Alston, Margaret","","","A professor of Social Work at Monash University.","A","","","","A Literature in the Making (1935-05-31)|Writer","","","","","[""Australia""]",""
"","apdp.person.001067","Bloem, Trevor","",""," - ","B","","","","Why South Africa put its leading Afrikaans poet on trial (1975-11-24)|Politician","","","","","",""
"","apdp.person.001068","Vassanji, Moyez G. 'M. G.'","",""," - ","V","","","","Miracle at the margin (2000-11-24)|Writer","1950","","1950-05-30","","[""Kenya""]",""
"","apdp.person.001069","Wilderson, Frank","",""," American writer, dramatist, filmmaker and critic.","W","","","","Things fall apart (1992-12-11)|Writer","1950","","1956-04-11","","",""
"","apdp.person.001070","Palijo, Rasul Bakhsh","",""," - ","P","","","","Behind the lines (1987-05-15)|Writer","1930","","1930-02-21","2018-06-07","[""British India""]",""
"","apdp.person.001071","Reanly, James","",""," - ","R","","","","Books of the 1960s-2 (1965-09-16)|Mentioned Poet","","","","","",""
"","apdp.person.001072","Appleyard, Bryan","","[""England""]"," - ","A","","","","The Lord of Misrule (2010-01-24), This Week (2010-01-24)|Critic","1950","[""United Kingdom""]","1951-08-24","","[""England""]",""
"","apdp.person.001073","Cullinan, Patrick","True","[""South Africa""]","Patrick Cullinan, born in 1932, spent the majority of his adult life in South Africa, though he struggled with his identity as a South African due to his childhood spent in England. Cullinan, alongside Lionel Abrahams, founded ""The Bateleur Press"" in 1974 and later the literary journal ""The Bloody Hourse"" in 1980. Cullinan was a renown poet, winning awards such as the Slug Award, the Olive Schreiner Prize, three Pringle Awards, the Sanlam Literary Award and the Merit Award.

https://en.wikipedia.org/wiki/Patrick_Cullinan","C","[""1953 [unknown]: Magdalen College""]","","[The White Hail in the Orchard and other poems (1984)](apdp.work.000065)|Poet;;;[A Rosary of Bone: second edition, with more poems (1983)](apdp.work.000064)|Poet;;;[Mtshali, Oswald. Fireflames. Rex Collings, 1980. (1980)](apdp.work.000066)|Poet;;;[The Horizon Forty Miles Away (1963)](apdp.work.000657)|Poet;;;[The Horizon Forty Miles Away (1963)](apdp.work.000657)|Work Author;;;[Today is not Different (1978)](apdp.work.000659)|Poet;;;[Today is not Different (1978)](apdp.work.000659)|Work Author;;;[The White Hail in the Orchard and other poems (1984)](apdp.work.000658)|Poet;;;[The White Hail in the Orchard and other poems (1984)](apdp.work.000658)|Work Author;;;[I Sing Where I Stand: Versions from the Afrikaans of Phil du Plessis: Poesie 1892-1984 (1985)](apdp.work.000655)|Poet;;;[I Sing Where I Stand: Versions from the Afrikaans of Phil du Plessis: Poesie 1892-1984 (1985)](apdp.work.000655)|Work Author;;;[Selected Poems, 1961-1991 (1992)](apdp.work.000654)|Poet;;;[Selected Poems, 1961-1991 (1992)](apdp.work.000654)|Work Author;;;[Selected Poems, 1961-1994 (1994)](apdp.work.000662)|Poet;;;[Selected Poems, 1961-1994 (1994)](apdp.work.000662)|Work Author;;;[Mantis Poets: Guy Butler/Patrick Cullinan (1998)](apdp.work.000656)|Poet;;;[Mantis Poets: Guy Butler/Patrick Cullinan (1998)](apdp.work.000656)|Work Author;;;[Transformations (1999)](apdp.work.000660)|Poet;;;[Transformations (1999)](apdp.work.000660)|Work Author;;;[Escarpments: Poems 1973 - 2007 (2008)](apdp.work.000661)|Poet;;;[Escarpments: Poems 1973 - 2007 (2008)](apdp.work.000661)|Work Author","Quiet and disquiet (1985-05-10)|Poet;;;Friday 19 February (1993-02-14)|Mentioned Poet","1930","[""Southern Africa""]","1933-05-25","2011-04-14","[""South Africa""]",""
"","apdp.person.001074","Babangida, Ibrahim","",""," - ","B","","","","Outspoken Man of Letters (1988-03-07)|Politician;;;How is it that things haven't fallen apart (2010-09-30)|Politician;;;In brief (1988-06-03)|Politician;;;The arrest of Ken Saro-Wiwa (1993-07-02)|Politician","1940","","1941-08-17","","[""Nigeria""]",""
"","apdp.person.001075","Masaryk, Thomas","",""," - ","M","","","","""Gestures of yearning, acts of faith (2012-11-02)""|Politician","1850","","1850-03-07","1937-09-14","[""Czech Republic""]",""
"","apdp.person.001076","Ige, Bola","",""," - ","I","","","","Local election test for Nigerian regime (1997-03-14)|Politician","1930","","1930-09-13","2001-12-23","[""Nigeria""]",""
"","apdp.person.001077","Rubadiri, David","",""," - ","R","","","","In search of a subject (2003-02-07)|Writer;;;Orpheus in Africa (1965-04-29)|Mentioned Poet","1930","","1930-07-19","2018-09-15","[""Malawi""]",""
"","apdp.person.001078","Tennyson, Alfred Lloyd","",""," - ","T","","","","Oversea Poetry (1918-01-24)|Mentioned Poet;;;African Culture Asserted After Struggle (1976-07-22)|Mentioned Poet;;;Voice of the poets (1965-09-13)|Mentioned Poet;;;Death of a nation (1990-09-06)|Mentioned Poet","1800","","1809-08-06","1892-10-06","[""England""]",""
"","apdp.person.001079","Leighton, Angela","",""," - ","L","","","","Attempting the Pen (1989-09-22)|Critic","1950","","1954-02-23","","[""England""]",""
"","apdp.person.001080","MacNab, Roy","True","[""South Africa""]","Roy Macnab was a South African poet, journalist, broadcaster, diplomat and author. He worked as a cultural attaché for the South African High Commission in London from 1955–59, a counselor for cultural and press affairs for the South African Embassy in Paris from 1959–67, and director of the South Africa Foundation in London from 1968–84. He published three collections of poetry.

https://www.encyclopedia.com/arts/culture-magazines/macnab-roy-martin-0 ","M","["" -  BA\n: Hilton College\n"", ""1955 MA: Jesus College""]","","[Testament of a South African (1947)](apdp.work.000497)|Poet;;;[Testament of a South African (1947)](apdp.work.000497)|Work Author;;;[The Man of Grass and Other Poems (1960)](apdp.work.000498)|Poet;;;[The Man of Grass and Other Poems (1960)](apdp.work.000498)|Work Author;;;[Winged Quagga, with Reassembling World (1981)](apdp.work.000499)|Poet;;;[Winged Quagga, with Reassembling World (1981)](apdp.work.000499)|Work Author","""Power of the Pen in Exile: The Times Profile, Breyten Breytenbach (1984-04-26)"", A Tragic Poet: A Talking Bronco. By Roy Campbell (1946-06-09)|Mentioned Poet;;;A New Look in Writing (1960-05-31)|Poet","1920","[""Southern Africa""]","1923-09-17","2004-01-01","[""South Africa""]",""
"","apdp.person.001081","Kolakowski, Lezek","",""," - ","K","","","","Catalogue of the ridiculous (1975-07-02)|Writer","1920","","1927-10-23","2009-07-17","[""Poland""]",""
"","apdp.person.001082","Zeleza, Paul Tiyambe","",""," - ","Z","","","","Miracle at the margin (2000-11-24)|Writer","1950","","1955-05-25","","[""Zimbabwe""]",""
"","apdp.person.001083","kaSenzangakhona, Shaka 'Shaka Zulu'","",""," - ","K","","","","Shaka's Bracelet for Zulus: Gift to New Museum (1957-03-08)|Politician","1780","","1787-01-01","1828-01-01","[""South Africa""]",""
"","apdp.person.001084","Konadu, Samuel Asare 'Kwabena Asare Bediako'","",""," - ","K","","","","African Writers Series reaches 100 (1972-02-25)|Writer","1930","","1932-01-18","1994-01-01","[""Ghana""]",""
"","apdp.person.001085","St. George, Andrew","",""," - ","S","","","","""Tracts for the times: Art, Dialogue and Outrage by Wole Soyinka (1988-12-10)""|Critic","","","","","",""
"","apdp.person.001086","Skotnes, Cecil","",""," - ","S","","","","Specialist issues: Literature (1987-11-20)|Artist","1920","","1926-06-01","2009-04-04","[""England""]",""
"","apdp.person.001087","Gallas, John","",""," - ","G","","","","In Brief: Poetry (2002-12-13)|Editor","1950","","1950-01-11","","",""
"","apdp.person.001088","Nwanodi, Glory","",""," - ","N","","","","Books of the 1960s-2 (1965-09-16)|Mentioned Poet","","","","","",""
"","apdp.person.001089","Deng, F. M.","",""," - ","D","","","","What's good for the Luo (1977-02-18)|Academic","1930","","1938-01-01","","[""Sudan""]",""
"","apdp.person.001090","Bourinot, Arthur Stanley","",""," - ","B","","","","Oversea Poetry (1918-01-24)|Mentioned Poet","1890","","1893-11-03","1969-01-17","[""Canada""]",""
"","apdp.person.001091","Couzyn, Jeni","True","[""South Africa""]","Born 1942, Jeni Couzyn is a feminist poet from South Africa, relocated to the United Kingdom and Canada. Her poetry considers and challenges the conception of womanhood, motherhood, and pregnancy.

https://en.wikipedia.org/wiki/Jeni_Couzyn","C","[""1963 [unknown]: University of Natal""]","","[Flying (1970)](apdp.work.000115)|Poet;;;[Flying (1970)](apdp.work.000115)|Work Author;;;[Monkeys' Wedding (1972)](apdp.work.000677)|Poet;;;[Monkeys' Wedding (1972)](apdp.work.000677)|Work Author;;;[House of Changes (1978)](apdp.work.000678)|Poet;;;[House of Changes (1978)](apdp.work.000678)|Work Author;;;[The Happiness Bird (1978)](apdp.work.000679)|Poet;;;[The Happiness Bird (1978)](apdp.work.000679)|Work Author;;;[Time to Be Born (1999)](apdp.work.000675)|Poet;;;[Time to Be Born (1999)](apdp.work.000675)|Work Author;;;[Life by Drowning: Selected Poems (1983)](apdp.work.000126)|Poet;;;[Life by Drowning: Selected Poems (1983)](apdp.work.000126)|Work Author;;;[In the Skin House (1993)](apdp.work.000676)|Poet;;;[In the Skin House (1993)](apdp.work.000676)|Work Author;;;[Christmas in Africa (1975)](apdp.work.000674)|Poet;;;[Christmas in Africa (1975)](apdp.work.000674)|Work Author;;;[The Bloodaxe Book of Contemporary Women Poets (1985)](apdp.work.000127)|Editor","Poetry: African Folk Poetry (1969-06-19)|Poet;;;Hopes and resentments (1985-11-29)|Poet;;;|Mentioned Poet;;;|Mentioned Poet;;;Lyman Andrews Selects the Best from the Little Presses (1971-05-16)|Mentioned Poet;;;Action in Memphis—and Islington (1972-04-02)|Mentioned Poet;;;Today BBC1 (1975-02-09)|Mentioned Poet;;;A matter of life over death (1981-02-01)|Mentioned Poet;;;Let's Get down to Birth (2019-07-07)|Mentioned Poet","1940","[""Southern Africa""]","1942-07-26","","[""South Africa""]",""
"","apdp.person.001093","Faungwa, D. O.","",""," - ","F","","","","Oxford University Press (1971-06-04)|Writer","","","","","",""
"","apdp.person.001094","Bradley, Francis Herbert 'F. H.'","",""," - ","B","","","","One World in Four Volumes (1972-07-07)|Mentioned Poet","1840","","1846-01-30","1924-09-18","[""England""]",""
"","apdp.person.001095","Lorca, Federico García","",""," - ","L","","","","Stranger's Voice (1973-05-06)|Mentioned Poet;;;""A poet in arms (guns, sub-machine 9mm, 1007) (1966-10-30)""|Mentioned Poet","1980","","1989-06-05","1936-08-19","[""Spain""]",""
"","apdp.person.001096","Silko, Leslie Marmon","",""," - ","S","","","","A Guide to Twentieth-Century Women Novelists (1997-06-27)|Writer","1940","","1948-03-05","","",""
"","apdp.person.001097","Celliers, Jan","True","[""South Africa""]","Jan Celliers was born in 1865 in South Africa, where he would become an Afrikaans-language poet, essayist, dramatist and reviewer. Celliers, along with two other  Afrikaans-language poets (Totius and C. Louis Leipoldt) who wrote in the aftermath of the Second Boer War.  He is most known for his poetry collection ""The Plains and Other Poems,"" published 1908. He was a professor at Stellenbosch University from 1919 to 1940.

https://en.wikipedia.org/wiki/Jan_F._E._Celliers","C","","","[Die Vlakte en ander gedigte (""The Plains and Other Poems"") (2013)](apdp.work.000692)|Poet;;;[Die Vlakte en ander gedigte (""The Plains and Other Poems"") (2013)](apdp.work.000692)|Work Author","""Power of the Pen in Exile: The Times Profile, Breyten Breytenbach (1984-04-26)""|Mentioned Poet;;;A New Look in Writing (1960-05-31)|Poet","1860","[""Southern Africa""]","1865-01-12","1940-06-01","[""South Africa""]",""
"","apdp.person.001098","Louw, W. E. G.","",""," - ","L","","","","A New Look in Writing (1960-05-31)|Critic","1910","","1913-05-31","1980-04-24","[""South Africa""]",""
"","apdp.person.001099","Wolfe, Humbert","",""," - ","W","","","","One World in Four Volumes (1972-07-07)|Mentioned Poet","1880","","1885-01-05","1940-01-05","[""Italy""]",""
"","apdp.person.001100","Kipling, Rudyard","","[""India""]","Rudyard Kipling was born in Bombay, India but moved to England as a young man. During the Boer War in South Africa, Kipling was an active war correspondent. Kiping was known as a Victorian poet and story-teller, awarded the Nobel Prize for Literature in 1907.

https://www.poetryfoundation.org/poets/rudyard-kipling","K","","","[Schoolboy Lyrics (1881)](apdp.work.000556)|Poet;;;[Schoolboy Lyrics (1881)](apdp.work.000556)|Work Author;;;[Echoes (Collected Works of Rudyard Kipling) (2000)](apdp.work.000551)|Poet;;;[Echoes (Collected Works of Rudyard Kipling) (2000)](apdp.work.000551)|Work Author;;;[Departmental Ditties (1886)](apdp.work.000553)|Poet;;;[Departmental Ditties (1886)](apdp.work.000553)|Work Author;;;[Barrack-Room Ballads (1890)](apdp.work.000558)|Poet;;;[Barrack-Room Ballads (1890)](apdp.work.000558)|Work Author;;;[The Seven Seas (1896)](apdp.work.000550)|Poet;;;[The Seven Seas (1896)](apdp.work.000550)|Work Author;;;[An Almanac of Twelve Sports (1898)](apdp.work.000554)|Poet;;;[An Almanac of Twelve Sports (1898)](apdp.work.000554)|Work Author;;;[The Five Nations (1903)](apdp.work.000552)|Poet;;;[The Five Nations (1903)](apdp.work.000552)|Work Author;;;[Collected Verse of Rudyard Kipling (1907)](apdp.work.000557)|Poet;;;[Collected Verse of Rudyard Kipling (1907)](apdp.work.000557)|Work Author;;;[Songs from Books (1912)](apdp.work.000559)|Poet;;;[Songs from Books (1912)](apdp.work.000559)|Work Author;;;[The Years Between (1919)](apdp.work.000549)|Poet;;;[The Years Between (1919)](apdp.work.000549)|Work Author;;;[Rudyard Kipling's Verse: Definitive Edition (1940)](apdp.work.000555)|Poet;;;[Rudyard Kipling's Verse: Definitive Edition (1940)](apdp.work.000555)|Work Author","Poetry of the New Lands (1916-02-17)|Poet;;;A Literature in the Making (1935-05-31)|Mentioned Poet;;;Oversea Poetry (1918-01-24)|Mentioned Poet","1860","[""South Asia""]","1865-12-30","1936-01-18","[""British India""]",""
"","apdp.person.001101","Chaucer, Geoffrey","",""," - ","C","","","","Harsh comedy on a Lagos beach (1966-06-29)|Mentioned Poet;;;Voice of the poets (1965-09-13)|Mentioned Poet","1340","","1340-01-01","1400-01-01","[""England""]",""
"","apdp.person.001102","Peyrefitte, Roger","",""," - ","P","","","","Catalogue of the ridiculous (1975-07-02)|Writer","1900","","1907-08-17","2000-11-05","[""France""]",""
